text,label
ne bu bak knk bana karşı çıkanların bedenini toz ettim buraya serptim duruşu mu,False
lütfen akülü araçları kullanalım ve faytonu kaldıralım,False
oy veremediğini tek oylama bu kaç kere uygulamayı indirdim giriş yaparken hata verip duruyor 4 farklı hesap için denedim 4ünde de hata verdi,False
ablam yunan içkisi diye bana ananasli bisi içiriyor yarım saattir uçmama az kaldi çok güzel,False
oğlan kıza nasıl aşkla bakıyor ya maşallah,False
kpss puanlarımızı aldık gönlümüzde tarım bakanlığında mühendislik yapmak var gıda mühendisleri ve diğer branşlar için atama yapılacağı bakanımız tarafından söylendi bekliyoruz user03203 5bingıdamühendisi tarımi şsiz bakani lgisiz,False
kesinlikle herkeste çöken net bende rövanşda,False
bilmem kendisi ortalıkta yok bi de eşyalar nerde,False
sözde degil kanka supheli fark var iki kelime arasinda,False
story atabilenler nasıl yaptığını bizimle de paylaşabilir mi biz loading den başka bişey göremiyoruz da instagram,False
ben de sizi okumlamaktan çok müteessir oluyom oldu mu,False
bütün sosyal medya çöktü ğüne göre trump öldü söylentılerı son bulsun dıyemı acaba,False
wp dan çok önemli gördüğü fotoğrafın çökmesi sebebiyle iletilemediğini gören arkadaşın one drive a yüklemesi,False
arkadaşlar facebook video ve resim paylaşım yasağı koyuyor mu yoksa sistemsel bir sorun mu var,False
çöktü fifa women s world cup 2019 hollanda i sveç maçını izleyin insta çöktü diye dert etmeyin,False
kalbim öyle bir yanıyorki çaresizliğinden aklı fikri yok deli misali öyle çok hasretimki gelsende istemem artık,False
müzik dinlemek ve herhangi bir kalem kağıt,False
allah sevmediğini yaratır mı hiç i nsan olan insan darıltırmı hiç haksızlık haksızın özünden olur,False
woooow çok het ki len dim,False
instagram önemli değil de sevdiğim kaldı içinde,False
pardon kardeşim aklımda kalan tek kare orası olduğundan genellemişim hajsjs,False
sıradaki sigaralar benim için yansın,False
geceler bu kadar berbatken güzel fotoğraf kurtarır mı,False
menderesteyim ama instaya menderes snapi atamadığım için geldiğim sayılmıyor sanırım,False
duygularını belli etmemeye çalışıyosun ama en iyi nerde ettiğini biliyorum,False
neyse bekleyelim bakalım forvet yapacak bişey yok,False
ment at seni 2 kisiyle shipliyim sende ikisinden birini seç dilariskomdan caldiim,False
belki de en sevdiğim sakarlığın gözlerime takılıp yüreğime düşmendi o bu ülkenin şair denebilecek nadir şairlerindendi hoşçakal üstad seni seviyorum küçüki skender,False
emre belezoğlunu savunmak sana düşmedi medya şarlatanı aspor user07088,True
caş ı da izledim ama mithat ilk 3 ciddi efsane hiç bir at yanına yanaşamaz,False
doğru yoldasınız sizin sayenizde memlekette alkol içen sayısında epey bir azalma olacak tebrikler durmak yola devam,False
allah onların kalplerini ve kulaklarını mühürlemiştir gözlerinde de kalın bir perde bulunmaktadır ve onlar için büyük bir azap vardır bakara 2 7 kızılelma ya doğru peygamberimizin sancağını kıyamete kadar taşıyacağız,False
kimya testine de tutuldumu acaba geçen sezondan kalan bir kimya bozukluğu vardı da,False
yarası olan kapatmak için dövme yaptırsın severlerr,False
rt emrsnck7 hayatta hiçbir şeyim az olmadı senin kadar hiçbir şeyi istemedim seni istediğim kadar,False
ücret diye bir kavram yok hediye o ve sen ahlaksız bir adamsın senin gibi cehaletle yoğurulmuş moronların iftira ve karalamaya yönelik zihinlerine bir şeyler anlatmak mümkün değil,True
i çerideki siz vatan hainlerine yeter de artar bile dış düşmanlara gerek yok rahat ol cnm zenginin malı züürtlerin çenesini yorarmış relaks,True
sevgilim bana watsonda indirim var diyo kalöwlwöwlslwpşslwls bu niye böyle oldu,False
he valla dinlemez kardeşim terazi kendisiyle ilgili bir şey yoksa asla dinlemez,False
yusuf oldu artık anıl da şampiyon olsun isterim,False
allah ım şehrimiz ve ülkemiz için taş üstüne taş koyanları iki cihanda da aziz eyle,False
olabilir bence kanka o kadar kötü fikri değil bi düşün sen asfhshs,False
bu pi bizim bildiğimiz pi sayısı galiba ne alaka,False
şimdi bir daha gelirmiş geçen seferki gibi d,False
son dakika rusya yurt dışındaki en büyük üssü olan tacikistan daki 201 rus askeri üssünde an itibariyle tatbikata başladı,False
sapla saman karışmaz abi kısmen ihsas etmek gerekiyor bazı konuları ki arada tarafsız yapılması gereken haberleri de atlamasın bazı gazeteciler,False
fake hesaba nasıl doğrulama almış bu,False
askerde bu bardağa kepçeyle çay koyuyolar ve çayın demiyle suyu karışık ayarlama diye birşey yok,False
yok artık diyemiyorum akp türkiyesinde çok olağan işler,False
2 biber 1 domates doğra fido kendine gel,False
evet ozgurlumuz kısıtlanıyor kadın üniversitesi kurulunca,True
venüsterapi kuramımı oluşturuyorum adler ve jung gibi beni terk etmeyecek çalışma arkadaşları aranıyor maaş dolgundur ama vermiyoruz sadece dolgun maaş var ortada duruyor öyle,False
malatyamasaj malatyamasör malatya seans bilgisi ve randevu için mesaj bırakabilirsiniz,False
yine kimsenin kalmadığı dersten kalıp büte girmeye geldim sad story,False
ne güzel bir dua felsefik dua,False
haluk abicim 17 temmuzda boluda konserin varmış konserden sonra yorgunluk kahvesi içmek istersen beklerim seni seviyoruz,False
kanka bahsettiğin şeyin konuyla alakası yok yürümez böyle,False
afedersiniz sayin hayvanoglu hayvan ama o gercek delillerden dildo yapar gunes gormeyen deliginize sokarim,True
merhaba konu ile ilgili tarafınıza bilgi vermek ve yardımcı olabilmek için bizimle dm den iletişime geçebilir misiniz,False
böyle çin abd savaşı da yok direkt rusya ya gitmeyelim dedik çin olur satıyorum dedi her şey anlşıldı abd hayır alamazsın ben sana vericem dedi iptal ettik bize kazık bir fiyat verdi çine geri döndük hadi len beni mi oynatıyon dedi ortada kaldık son çare rusya ya gittik,False
ben konsepte karşı degilim daha özenli olması lazım hakaret içeren içerikleri yayınlıyor goygoy diye her şeyin bokunu cikarmaya da gerek yok iki gülecez diye,True
olduğun gibi güzel göründüğünü bilmelisin ve bir şey değiştirmek zorunda değilsin,False
peki kardeşim ne diyeyim sen haklısın yine biz kul lar hata yapabiliyoruz sen affedersin artık keşke bu etkini farklı bir tarz ile birleştirebilseydin ve twitlerinin altın daki yorumların çoğu bizler den olabilseydi selametle,False
hiç düşmediysen ya hiç koşmamışsındır ya da hiç uçmamış,False
bir insanı ne kadar seversem seviyim tek bir hareketi ile silebiliyorum ama seni silemiyorum,False
transfergunlugu isim olarak r carlos saha içinde ise alex hagi eşit sayabilirim,False
aynen keşke karşı tarafa da bunu anlatabilsen ama dosvslqbdksbd,False
onda o akıl nerede abi çıkarıma bakar mısın resmen beyinsizlik akıyor kapalı algılar belli oldu,True
ablama şaka yapıyordum biraz fazla kaçırmışım jsksjdksj,False
4 amortisör 17bin tl gerçekten muazzam şaşkınım ulan pezevenkler uçan halımı yaptınız ne yaptınız hayır ben araba diye aldım da o nedenle soruyorum,True
alevi değilim ama nedense alevilere ayrı bi sempatim var herhalde kürt olmasaydım alevi olmak isterdim,False
aşka olan inancımı tamamen yitirdim şuan,False
hiç bizdeb haber vermiyorsun be,False
sen nasıl bir şeref yoksunu satılmış birisin,True
ey insanoğlu hiç düşündün mü yaşarken kırdığın kalplerin kefaretine i mamın nasıl bilirdiniz hakkınızı hel l edermisiniz sorularına cemaatin ezbere i yi bilirdik hel l olsun diye verdikleri cevaplar yeterli olacak mı,False
partiler yeni kurulabilir pek bir şeyde ifade etmiyor nedeni mi i sim farklı olsada vekil bakan yine hep aynı kişiler olacak değişen sadece isim cisimler aynı,False
önceden burda iki tane user vardı sürekli tartışıyorlardı kanser birileriydi kimse de sevmiyodu ama fav falan baya iyiydi yani onlar nerde amınakoyim sessize mi aldım kaos lazım,True
hayali hayatı edebiyat olan mezunluğunda 4 yıldır atanamayan bir ablam olmasaydı ve gerçek anlamda tuzum kuru olsaydı sana hak verebilirdim amca edebiyat bölümü okumuş kadın gardiyanlığa başvuracak bu mu genç nesil den istediğiniz kişisel gelişim ağızlı tipler,False
gerçekten bu kadar zor mu kendinizde hata görmek ya kimse bir özürle karakterinden egosundan ödün vermez merak etmeyin,False
banega yı fazla abartmıyor musunuz çok pohpohlanıyor bizim selçuk un aynısı değil mi o ya sjhgglşwk,False
karakterin duruşun adamligin vucut bulmus halidir avukat allah herkese senin gibi bir dost eylesin mügeanlı,False
sayın hocam matematiksel paradoks u açıklarsanız iyi olur akşam akşam bir kac beyin daha yandı bence matematik ee paradokssszzzzzzz diye tepkiler gelir mazallah,False
ondan sonra bu halk niye böyle ölübalık gibi bakınıyorlar diyoruz,True
helal olsun vedat dik dur hayırlı olsun diyebiliriz adam istemediği yere gideceğine takımda kalmayı tercih ettipini söylemiş hiçbir anadolu takımı seneye bedava yollayacağı adamı 4 milyon gibi rakam varken göze alamaz,False
bu seviyeye sadece alfalar ulaşır,False
midem yine bir bulandı yaa,False
tabi senin ne kadar umrumda ki benim çabalarım boş ver bu gece işlediğim günahlarımdan bir şarkı yazdım,False
her hata bakiredir tekrarı zevke girer,False
bununla yeontanı baş göz edelim çok tatlı köpek akjsjsndjddbjd,False
bu kediler gece çok sinirli oluyo,False
kur an 1400 yıl önce allah tarafından indirildi kuran allah ın kelamı teknojinin tamamı nerede ise ithal kenya bile yerli otomobil üreticisi biz halen değil 90 yıl önce yazılmış kitapları okuyamıyoruz bile bende edebiyat tan hiç basetme,False
maaşını bağışlasan ne olur onlar seni bağışlıyorlar mı acaba,True
bu gol insan olup konuşsa ilk işi aag bestesi söylemek olurdu o kadar iyi gol,False
çok güzel filmdi bu sabah sabah iyi bir hatırlatma oldu teşekkür ederim ve günaydın,False
oyuncak şart değil çocukken her şey oyuncak çelik çomak biraz riskli olabiliyorduysa da dünyanın en güzel oyunlarındandı bence,False
sen bana mı bir şey dedin,False
çevremdeki çoğu insan yaptıkları hataları kabullenmek istemiyorlar kafalarına vura vura hatalarını hatırlatmak istiyorum,False
o kişi bende olabilirim karşındaki insanı tanımadan hazır cevap verme bence belki psikoloğum belki sana iyi gelicem benimle olman hayatında verdiğin en doğru kararlardan biri olabilir,False
sigortaöncesidoğumborçlanmasıbekleyenanneler sn feti yildiz doğum borçlanması yapamıyan 60 yaşina gelmiş annelerin seslerini duymalısınız bağkur luya yurt dişindaki ev hanımlarına hiç sigorta girişi olmadığı helde10yıl borçlanma veriliyor annelere1 2çocuk borçlanma verilmiyor,False
kıtaların adayı adalı mı olacak umut güner mi olacak,False
i lk basta asiri sinirlenmistim kesip eline vereyim diye dusundum kankim sslerin ciktisini al kafasina atarsin dedi ikincisi daha insancil oldugu icin cikti alcam cikista,False
nefretime boyun eğdiğim için karanlığa gidiyorum sanırım,False
eee yani baba belli ki aldatılmış duygusuna kapıldı doğru diyorsun bu meseleyi nasıl çözeceğiz bende tam olarak bilemiyorum tek sığınağım bana olan aşkı yoksa bittik seni affede bilecek kadar sever mi ki,False
sen chp yi ağzına alma acımak istiyosan kendine acı ofisinin masraflarını ödemek için vatandaşın vergilerine kalmısın,True
bavzıları yabdı bizi edebzizz bizde güvnah youg,False
ay ah vah vekillerin çorbası 2tlmi olacakmış yazık bak şimdi fena üzüldum,False
çok üzücü bir söz o bir kadın bir anne,False
gurur duydum lan devamı gelecek inşallah,False
bizim durunun çıtası 2 sınıf okuma yazma öğrenince büyük olunuyor muş 2 sınıf üstü gitsin,False
ben şeytana uymam projemi anlatırım o dahil olur,False
günümüzde gayet normal herkes birbirini maşallah,False
yok ya tarihe bakınca fark ettim d,False
bir şey derdim ama şimdilik sana laf sokmucam i mamoğlu,False
aptal tatilde birlikte kumdan kale yapabilirdik aptal,True
tekrar söylüyorum burdayım sınır dışı ederim,False
güzel ama ömrü kısa nadir şans getiren ve çok çift değil,False
bu aralar en çok duyduğum inş kpssden 90 alıp atanırsın umarım kpss 500 üzerindendir,False
konuşmaya ihtiyacım kalmadığında bu uygulamanın insanlarını rahat bırakıcam biraz daha idare edin,False
sevgili arkadaşlarım ben sadece göstermiyorum elletiyorumda bir hastayla fena bakışıyoruz ayak üstü bişeyler olursa söz veriyorum videosunu çekip atcam size,True
ancak gercek liderler insana rağmen i nsana hizmet etmeyi sürdürürler biz onlara gönül erleri diyoruz cuma,False
her şeyin gönlünüzce sonuçlanması dileklerimle en kısa zamanda sağlıkla sizi aramızda görmek umuduyla yaptıklarınız unutul a maz bekliyoruz saygılar,False
bugün cuma işimiz yalan olmasın,False
minik serçe bu sen misin,False
söyler misin lütfen şarkilarin neden bu kadar güzeeeelll,False
şaka gibisin netflix her dizin neredeyse p neya katliam görüntüleriyle dolu ama siğara olunca özendirici oluyor,True
eşcinsellik chp liler için değil osmanlı için sıradan bir olaydı osmanlı ve oğlancılık biraz araştırırsan görürsün yalnız şoka girme,True
teröristler yol araması yapar adama yaklaşırlar ya para verirsin yada tabi adam parayı verir ve çoçuğunun kulağına fısıldarlar baban has adammış,False
zaten ab fonuyla aktarıyolar olmamış tivit,False
kızlar buna neden bu kadar alınmış patates dünyanın en güzel varlığıdır özellikle midemdeyken,False
ailen ağladığını anlamasın diye saatlerce duşta kalıp sessizce gözyaşlarını silmek i şte bu gerçek yıkıklık,False
sizin yapacagınız marmaraya sokayım ben ya bi durakta 10 dk niye bekliyosunuz,True
bu erkekler kadınları ne sanıyor,False
umarım cmt pazar ın tatil olduğu bir kapı açılır,False
ne olmuş ya tolga fotoları mı silmiş,False
güzeller güzeli namuslu şerefli türbanlı üniversite mezunu kızsın evleniyosun daha 1 sene olmamış kocan sağdan soldan karı dileniyo bu vebali nasıl ödüyo bu ibne oğlu ibne erkekler acaba,True
eskiden bu yüzden üzülüyodum ama bu yıl bir kişi üstünde başarılı oldum üzülmeme izin vermedim başarılarımın devamını dilerim saygılar,False
i nsan bir düşünse ne çok şey bulabilir hatırlamak gülmek ve ağlamak için attila i lhan,False
kanunlar daima egemenliğin verdiği kibri kırmalıdır kanunların ruhu üzerine montesquieu,False
kendinde mantık ara eksi bol gerek var artılara,False
bunun tadını yaşayanlar bilir azgın çiftler bilir,True
at gözlüklerinizi çıkarıp etrafınızda ki kişilere bakmanızı öneririm evren tek bir ilgi gösteren kişi den ibaret değil,True
büyük konuştuğum ne varsa kendi başıma gelmesi yetmiyormuş gibi bir de sevgilimin başına geliyor allahım ağzımdan çıkan her kelimeyi her defasında nasıl 38 kere düşünebilirim ki,False
selam güzel insanlar dem acarmisiniz,False
yeğenlerimle sıcak soğuk oynuyoruz dört yaşında ikisi de gelip bana taktik verir misin halacım teyzecim diye soruyorlar ben saklıyorum onlar sıcak soğuk diyo çildiricam uwuwuwuwuwuwuwuwuwu,False
ayy benimde 2020 için ay uranüs kavuşumum var şu an ayrıyız hadi bakalım,False
büsbütün yitirdi onu sanki hiç olmamış gibi düşlerinde sanrılarında başkalarının dudaklarında hep onun dudakları yanıyor yeniden duymak için tanıdık aşkı,False
yanlış biliyorsun alkolü sen içiyorsun devlet seni şişesine oturtuyor,True
tagde spamsız twit yok arkadaşlar niye böyle yapıyorsunuz 4yılsonrasetten,False
sen yinede al ilerde lazım olur bakarsın,False
akşamın bu saatinde pilav ve ekşili biçiminde köfte ve kola içmek mi çok şükür bugünde on kilo aldık,False
bu bir gerçek maalesef ki şimdi yerli tohum ile yetişen karpuz yerini hazır tohuma bıraktı ve tuhaftır hazır tohum giren bahçede yerli tohum ilen ekilen diğer sebzeler hasat vermiyor ölüyor trakyada örnekleri mevcut,False
bbw görmeyeli uzun zaman oldu,False
allah seni taş etsin kuzu,False
dünyadaki tüm kötüler birleşse zarar veremez sana i yi bildiğin insanlar kadar iyigeceler,False
önemli bir konu hakkında araştırma yaparken kendimi bir an da makyaj yapım videolarında buluyorum,False
badana boya bir nebze murat bu negg dedim görünce sksksks,False
sevildiğinden hicbi zaman emin olamazsın dememiş miydi ya,False
çocukken yaşayamadığım ne varsa hepsini ilerde çocuklarımla yaşıcam yeminim var,False
7 dolayısıyla 20 numaralı tivitinizde yazdığınız gibi vatan sağolsun ortak noktamız o olduktan sonra ayrılırız bir araya geliriz ileri gider ya da geri kalır ama hep aynı yolda yürürüz herkese selamlar saygılar,False
bu saatlerde keşke midem devredışı kalsaa,False
bana vuracak sandım ulan nasıl koşullandık şu oklavaya töbe töbe,False
ya 3m olan kız burada mı,False
biraz ümi di m olsa ömür boyu beklerdi m,False
yine gece gece süpersin canım ağzına yüreğine sağlık,False
en güzel kız bile kısa olduğuna yakınır ya da yakışıklı erkek sıkayım diye söylenir zeki fiziğini beğenmez imam inancını sorgular asker cesaretinden süphe eder eğer cehennem varsa böyle birşey olmalı sürekli eksikliklerimizle yüzleştiğimiz bir sonsuzluktur,False
bazen böyle sabah kalkacaksın camı kapıyı açacaksın içeriye o güzel hava girerken plaktan çıkan o güzelim ses ise bahçeyi şenlendirecek,False
sarı ve mani rengi kullanışı yaptıklarını uçucu şeyler gibi algılamam,False
al güneş kremi sürdün al beğendin mi yaptığını terden geberiyorsun,True
kimse sormadan ben diyim bok yolundayız yine,True
sabah sakinliğimi koruyabilmek için can kazaz dinliyorum,False
spotify ve slack i bi insan durup dururken niye siler,False
ben özlemedim hadi şimdi siktir git derdim,True
ya bu vedat muriq ısrarınız nedir ya bırakın şu adamı başka forvet mi kalmadı user11071,False
merhaba gerekli kontrolleri sağlayabilmemiz adına iletişim bilginizi paylaşmanızı rica eder güzel günler dileriz,False
susarak sevgisini ilan eden çok var sevgilim ama bir başka seven yok benim sustuğum biçimde aziz nesi n 6 temmuz 1995 saygıyla anıyorum,False
bu arap sokağını anlamadınız gitti daha doğrusu onlar da anlamamış bu one minute sendromu geçsin artık,False
oruspu çocukları çok güçlü oldu,True
i yi ile kötünün mücadelesi hiç bir zaman bitmeyecektir eğer birgün bittiğini görürseniz bilin ki kıyamet kopmuştur bu bilinçle hareket etmeli zafer odaklı değil sefer odaklı planlar yapılmalı biz allah tan neticenin değil emeğimizin karşılığını alacağız,False
netflix almanya da lucifer nasıl olmaz biri bana açıklasın,False
üstad hatırlarsan mhp nin baş örtülü adana milletvekili örtüsünü çıkarıp meclise girip merve kavakcı yı yanlız bırakmış ecevit mecliste i slamı müslümanları aşağılamış baş örtüsü bu milletin 15 sene başına bela edilmişti bu unutanlar 31 mart 23 haziranda yine bedel ödedi,False
adam haksızmı atat rkc l k ona ekmek yediriyor bu ona ve fikirdaşlarına helaldir ama m sl manlar bunu d ş ns n bir cumhur başkanı var en az 3 cocuk yetiştirin vatanına milletine dinine faydalı insanlar yetiştirin diyor bir başka insan atat rkc cocuklar yetiştirin diyor aşikar,False
amk bizde galatasaray forması giyiyoruz hatta çıkarmıyoruz bizi niye transfer etmezler,True
şu anda dünyanın en zalimleri müslümanlardır o görselde çelme takanı gösteriyor ama kovalayan şeytan suratlıları niye göstermiyor,True
i nsanlar yaz tatiline ne yapıyor bunu merak ediyorum,False
bitsin artık bu hikaye kader çeksin kapımızı kapanmışız kalbimize sen bensiz ben sensiz,False
ve bazende o iş öyle olmaz böyle olur u harika uyguluyorum,False
gelelim vedat muriqi e bildiğin normal bir gol vuruşunun olduğu golü yok denecek kadar az her top mu ayağına oturmaz boş kaleye atılan gol oranı toplam gollerinin 87 si hadi maliyeti düşük deneyelim varım ama bu kadar genç sunulur mu ya karşılığında,False
2 yıl önce birisine borç vermiştim hala geri alamadım az bi miktarda değil her aklıma gelişinde yüreğim sıkışıyor,False
rizespor başkanı yine bişeyler söylüyor,True
ayrıca bizim yalının çocukları kompleksli olmaz,False
sokak hayvanlarının mama kabını doldurmak ister misin bumamabenden desen yeter user04250,False
hacı böyle bişi olursa bence üzülmen gerekiyor,False
kimseden yana değilim dediklerine katılıyorum fakat bir yanlışı düzeltmek istedim sadece,False
heveslenip hayal kırıklığına uğramak en sevdiğim hobi,False
çapa zor oluyordur senin için,False
ışıgı önüne al yürü gölgen arkandan ister gelsin ister gelmesin,False
arkadaslar bne eksomu cok seviyorum daha fazla olamaz dedikce daha da fazla severken buluyom kendiminapcaz boyle,False
arkadaş zaten vardı bu mango mu getirdiniz çay kahve mi veriyorsunuz ring gibi dolaşmaya mı başladı bu arabalar artık yeni ne yaptınız yani,False
amin inşallah cook mutlu olurlar tatli dil güler yüzle açılmayacak kapı yokdur hele kalbin kapısı anlayış sevgi ile birlesince sonuna kadar açılır çifte ömür boyu mutluluklar dileklerimle bir yastık da kocasınlar,False
instagramin kanseri bir şey bunlar sağ olsun instagram çok güzel bir keşfet yaptığı için bu arkadaşlara denk gelebiliyorsun kendilerince de komik olduğunu savunuyorlar ülkücü bıyıklı stand up sanatçısı falan yani,True
fuşki koklayana bakhele kendini ne zannedeyi o urukten teyyare,True
düğüne geldik pistte benimkinin yanlışlıkla ayağına bastım ee bence biz de olduk yani,False
bi boş bakış yarım gülüş,False
kahverengi göz rengine sahip olanlar hayata bir sıfır önde başlamışlardır net,False
ve yarın gidicem denize aga bee,False
bence hayır arkadaşlıklarımda sevgilimde yanımda yakınımda aradığım,False
güzel ironi yapmışsın atandım diye bir gazla evlenip 28 yaşına gelmeden 1 çocukla dul apoleti almak,False
ronaldodan kötü dersin de çöp ne aq,True
cok iyyyiii yaaa hafif siyirmis olabilir gosteris budalasi degil hic olmazsa egleniyo,False
serpil senin yüzünde hiç meymenet yok tukureyim yüzüne,True
hashtag i açan kimse daha kürt yazmayı beceremiyor burda ırkçı olmayın diye bağırıyor kırmızı çizgimizdir her biji kuertleriasağılayanhesap,True
uzaklardayım her şeyi ve herkesi istiyorum,False
ha sen sabah yine gördün,False
bu hayatta nezaket kadar etkileyici cok az sey var,False
görmemiş insanlar gibi niye bi yere gittiğinizde 30 tane story atıyorsun,True
biraz daha devam edersen hakaret edicem renkler ve zevkleri tartisirim ama seninle degil su saatten sonra,False
i yi olduğu için kaybeden kötü olmayı beceremeyen öylesine biriyim başka bir günahım yok,False
belki sabah ezanında kalkıp namaz kılan arkaşlar vardır site aktif olur,False
encümenlerde akülü arabalarla gidip geliyolar demek ki,False
tanıdığım bi abi her hafta başka bi ülkeyi geziyo kopenhagta şu an gel de kıskanma işte,False
fişlemese gereksiz yere abudik gubidik sebepten hapise atmazdı,False
aptal bu medel ya acilen kurtulmalıyız övündüğümüz şeye bak sığır medel uzaylı messi yi bile delirtmiş,True
kümes e tavuk lazım ama bizim torun olmaz,False
gün gelir geçer ay biraz durur yıllarım cebimde,False
evrendeki gelmiş geçmiş en moron başkan olur caligula yanında gandi kalır,True
1 eğer biz bu kur an ı bir dağa indirseydik elbette sen allah korkusundan o dağı boynunu eğerek paramparça olmuş görürdün i şte biz insanlara bu misalleri düşünsünler diye veriyoruz haşr 59 21,False
cemil bey niye engellediniz hakaret yok küfür yok saygısızlık yok sadece dediğim cumhurbaşkanı zaten görevden aldığı birini niye savunuyorsunuz dedim demek halıyla yapsa zaten görevden alınmazdı,False
diyarbakıra giderken oradan geçtim çok güzel oralar yav,False
siz akıllanmazsnz kızım kafa çalışmıyor sizin,True
türkler misafir suriyelilerin öz yurdu burası gitmesi gerekenler türkler diyor soysuz efendi,True
kayyım vali i stanbul u 51 günde 3 3 milyar tl borçlandırmış,False
başka bir tat var yollarda,False
yorulmam için uykudan uyanmam yetiyo bunu anladım,False
kitap okumamanın eksikliğini hissetmiyorum diyor sen hissetmiyorsun ama senin okumamanın eksikliğini biz hissediyoruz,True
puhahhahhaha kuruş degil duruş he bir masum mor menekşeler sizi sizin rizedeki en büyük aslaniniz serkan cinardan başkasi degil ulan,True
her gün story atan insanlar hayatlarınızın bu kadar ilgi çekici olduğunu düşünüyor musunuz cidden,False
bu kafa ile sizi oraya götüren şey özgüvense eğer çok yaşa ezikliğim,False
şerefsizlik yapın arkadaşlar duyduğuma göre bölesi daha kıymetli oluyormuş,False
çok mu mutsuzsun yalnız mısın hayatına renk katıp yeni heyecanlar yaşamak istemez misin hadi durma o zaman ben burdayım bekliyorum seni,False
o tweetin altına yazıp 3727382 kişiyi etiketleyince bir halt olmuyor yeter,False
nasıl bu kadar kaba olabiliyorlar uzaydan gelen savaşçı sayborg gibiler,True
ben kahve icmek istiyorum kafein bagimlisiyim,False
bakalım 1 haftada belli olur transfer şekli,False
geri kalan hayatını yalnız geçirmek,False
klavye sürçmesi oldu heralde 6 değil 16 verdik serdar aziz ve max kruse de bir yıl kiralık ulan nasıl koyduysa adamlar sabahtan beri götlerini yırtar olmuş şu batık halimizde bile başedemiyosunuz ya bizimle bütün karın ağrınız bu yüzden işte,True
yalnızca onlar gibi düşünmediğim onların savunduğunu savunmadığım için her sene arayan adamlar bu kez aramadı sormadı vay be batsın siyasetiniz,False
sen acele etme ya hele şampiyonalar ligi türkiye ligi bi başlasın dimi,False
1 suriyeli mültecileri her konuda suçluyoruz dışlıyoruz istemiyoruz sevmiyoruz acaba sorun bizlerdemi onlardamı biz onların durumunda olsaydık halimiz nice olurdu kim kabul ederdi kabul edecek ülkelerde ne şartlarda yaşayabilirdik empati yapmalıyız hepimiz,False
kısık sesle müzik dinleyemiyorum napayım amınakoyım,True
olsun ben böyle sevdim seni,False
pubg oynayacak varsa dm atsın,False
ne yapsam gider kafasına eriştiği için normal sanki milyon dolarlık prodüksiyonlar kurup foto çeken benim,False
mali müşavirler olarak sözde değil gerçekten ddinlenebileceğimiz en azından 20 gün angaryadan uzak tatil diyoruz gerçekmalitatilistiyoruz,False
yeri gelmişken yaşıtım en hoş çocuk shawn mendes marry me aslanım,False
bir insan var işte ne zaman kalkıp yola devam etsek tekrar düşüyoruz,False
bu milletin akli ile dalga geciyorsunuz surunuyormus avrupa yaziklar olsun,True
ben sizin mutluluğunuzu görmek istemiyorum,True
full paket düşürmüşüm keşke çocuğumu düşürseydim,False
bunu söylemek için neden bu kadar geç kaldınız sayın coelho,False
dene düzelir inss üniversite bana bunları öğretti,False
herkesi mutlu edemezsin çünkü boş metrobüs değilsin,False
ben silinecek bişey yapmadım sende biliyorsun,False
i nsanlıktan nasibini almamış mahluk bu,True
her şeyin bitebilme ne kadar güvensen de boşa çıkma birilerinin gidebilme ve bir şeylerin ne yaparsan yap olmayacağı ihtimaliyle barıştım bunlar savaşılacak gibi değil,False
kafam bak sürekli karışmasan seninle çok iyi anlaşıcaz,False
aleykümselam amin inşallah hayırlı geceler dilerim,False
fırın yanmış itfaiye söndürmeye çalışırken de birinin evini su bastı şimdi de kavga çıktı bu ne aksiyon dolu gece lan,False
sosyal devlet ne güne duruyor 5 mi lyon suri yeli 100 bi n ermeni sayilari bi li nmeyen zenci si azeri si afgani vs vs bunlara bakabi li yorda 1 mi lyon ki msesi z kadinami bakamayacak i kti dar fon oluşturduda bi zmi i ti raz etti k sevtap hanim bu konu akp ni n sonu olur,False
abi çok saçma bi adamsın ama güzel adamsın vesselamm,False
sabahları soguk oluyor sayende öğrendim,False
fbsden uzak dur usta sakat o biraz,False
hatırla sevgili izleyenleri tweette topluyoruzsjdhdj,False
çift katlı otobüsün üst katını bekliyormuşum gibi bir sabah,False
restoranlar yaygın ve ucuz olsa keşke restorana gitmek süper lüks aktiviyeteye döndü esnaf lokantasına bile gidilemiyor artık koca anadolu da gıda üretemiyoruz resmen,False
rabbim gönülden dua eden tüm kardeşlerimizin duasına icabet etsin,False
hayat işte sahteside kahpeside var i şi düşen şirinleri işi biten gargameli oynuyor,True
bu halk böyle benimmdiyen kominist sosyalist örgütlerde bunun dışında değil chp ye çok görmüyorum,False
bist100 güne 1 53 1528 76 puan düşüşle 98 106 02 puandan başladi foreks anketi 1097,False
filtre kahve demlerken kokusuna dayanamayıp bi kaşık da ağzına atmak,False
konser yada herhangi organizasyonlarınızda kesinlikle bu mi llet 15 temmuz ruhuna dahi l olmayan hi çbi r ki şi yi sanatçiyi görmek i stemi yoruz bu devleti n başinda i kti dar ona uygun taraf kollayip gözeti ceksi ni z,True
kop gel bildiğin ne varsa kop gel gözüm yok para pulda yalnız sanadır bu hasretim fenersenibekliyormesut,False
